,air_store_id,air_genre_name,air_area_name,latitude,longitude,latlong_m,1_close_st,2_close_st,3_close_st,4_close_st,5_close_st
291,air_7bc6ca04d7b0f3b8,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,[  35.6617773  139.7040506],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
292,air_e34c631c766f2766,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,[  35.6617773  139.7040506],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
293,air_af24e3e817dea1e5,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,[  35.6617773  139.7040506],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
294,air_b30fffd7ab1e75a5,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,[  35.6617773  139.7040506],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
295,air_a8533b7a992bb0ca,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,[  35.6617773  139.7040506],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
296,air_efd70b04de878f25,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,[  35.6617773  139.7040506],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
297,air_e7d2ac6d53d1b744,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,[  35.6995657  139.6364379],tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__chofu-kana__NONE____1976-12-13,tokyo__tokyo-kana__tonokyo,tokyo__fuchu-kana__fuku
298,air_8e8f42f047537154,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,[  35.6995657  139.6364379],tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__chofu-kana__NONE____1976-12-13,tokyo__tokyo-kana__tonokyo,tokyo__fuchu-kana__fuku
299,air_657a0748462f85de,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,[  35.6995657  139.6364379],tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__chofu-kana__NONE____1976-12-13,tokyo__tokyo-kana__tonokyo,tokyo__fuchu-kana__fuku
300,air_9d3482b4680aee88,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,[  35.6995657  139.6364379],tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__chofu-kana__NONE____1976-12-13,tokyo__tokyo-kana__tonokyo,tokyo__fuchu-kana__fuku
301,air_e0aee25b56a069f2,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,[  35.6995657  139.6364379],tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__chofu-kana__NONE____1976-12-13,tokyo__tokyo-kana__tonokyo,tokyo__fuchu-kana__fuku
302,air_5d945ade487cdf4d,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,[  35.6995657  139.6364379],tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__chofu-kana__NONE____1976-12-13,tokyo__tokyo-kana__tonokyo,tokyo__fuchu-kana__fuku
303,air_848616680ef061bd,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,[  35.6995657  139.6364379],tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__chofu-kana__NONE____1976-12-13,tokyo__tokyo-kana__tonokyo,tokyo__fuchu-kana__fuku
304,air_97e0f2feec4d577a,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,[  35.6995657  139.6364379],tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__chofu-kana__NONE____1976-12-13,tokyo__tokyo-kana__tonokyo,tokyo__fuchu-kana__fuku
305,air_57ed725a1930a5b9,Cafe/Sweets,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,[  35.6938401  139.7035494],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__chofu-kana__NONE____1976-12-13
306,air_8c119d1f16049f20,Cafe/Sweets,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,[  35.6938401  139.7035494],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__chofu-kana__NONE____1976-12-13
307,air_2009041dbf9264de,Cafe/Sweets,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,[  35.6938401  139.7035494],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__chofu-kana__NONE____1976-12-13
308,air_820d1919cbecaa0a,Cafe/Sweets,Tōkyō-to Meguro-ku Kamimeguro,35.64146289999999,139.6981712,[  35.6414629  139.6981712],tokyo__setagaya-kana__setagaya,tokyo__tokyo-kana__tonokyo,kanagawa__hiyoshi-kana__hiyoshi,tokyo__haneda-kana__haneda,tokyo__nerima-kana__nerima
309,air_9d5a980b211e1795,Cafe/Sweets,Tōkyō-to Meguro-ku Kamimeguro,35.64146289999999,139.6981712,[  35.6414629  139.6981712],tokyo__setagaya-kana__setagaya,tokyo__tokyo-kana__tonokyo,kanagawa__hiyoshi-kana__hiyoshi,tokyo__haneda-kana__haneda,tokyo__nerima-kana__nerima
310,air_16179d43b6ee5fd8,Cafe/Sweets,Tōkyō-to Meguro-ku Kamimeguro,35.64146289999999,139.6981712,[  35.6414629  139.6981712],tokyo__setagaya-kana__setagaya,tokyo__tokyo-kana__tonokyo,kanagawa__hiyoshi-kana__hiyoshi,tokyo__haneda-kana__haneda,tokyo__nerima-kana__nerima
311,air_93dd7070c9bf5453,Cafe/Sweets,Tōkyō-to Meguro-ku Kamimeguro,35.64146289999999,139.6981712,[  35.6414629  139.6981712],tokyo__setagaya-kana__setagaya,tokyo__tokyo-kana__tonokyo,kanagawa__hiyoshi-kana__hiyoshi,tokyo__haneda-kana__haneda,tokyo__nerima-kana__nerima
312,air_cb083b4789a8d3a2,Cafe/Sweets,Hokkaidō Sapporo-shi Kotoni 2 Jō,43.0744699,141.30088869999997,[  43.0744699  141.3008887],hokkaido_ishikari__sapporo-katakana__satporo,hokkaido_ishikari__tanayama-kana__teineyama,hokkaido_ishikari__yamaguchi-kana__yamaguchi,hokkaido_ishikari__koganei-kana__koganeune,hokkaido_ishikari__ishikari-kana__ishikari
313,air_cf22e368c1a71d53,Cafe/Sweets,Hokkaidō Sapporo-shi Kotoni 2 Jō,43.0744699,141.30088869999997,[  43.0744699  141.3008887],hokkaido_ishikari__sapporo-katakana__satporo,hokkaido_ishikari__tanayama-kana__teineyama,hokkaido_ishikari__yamaguchi-kana__yamaguchi,hokkaido_ishikari__koganei-kana__koganeune,hokkaido_ishikari__ishikari-kana__ishikari
314,air_3525f11ef0bf0c35,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Shinmachi,34.676231099999995,135.48605869999997,[  34.6762311  135.4860587],osaka__osaka-kana__osaka,osaka__toyonaka-kana__toyonaka,osaka__sakai-kana__sakai,osaka__yao-kana__yao,hyogo__nishinomiya-kana__nishinomiya
315,air_81c2600146d07d16,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Shinmachi,34.676231099999995,135.48605869999997,[  34.6762311  135.4860587],osaka__osaka-kana__osaka,osaka__toyonaka-kana__toyonaka,osaka__sakai-kana__sakai,osaka__yao-kana__yao,hyogo__nishinomiya-kana__nishinomiya
316,air_add9a575623726c8,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Shinmachi,34.676231099999995,135.48605869999997,[  34.6762311  135.4860587],osaka__osaka-kana__osaka,osaka__toyonaka-kana__toyonaka,osaka__sakai-kana__sakai,osaka__yao-kana__yao,hyogo__nishinomiya-kana__nishinomiya
317,air_89e7328af22efe74,Cafe/Sweets,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397,[  34.7108955  137.7259397],shizuoka__hamamatsu-kana__hamamatsu,shizuoka__iwata-kana__iwata,shizuoka__kiriyama-kana__kiriyama____1981-11-19,shizuoka__mikagaoka__mikakebi,shizuoka__tenryu-kana__tenryu
318,air_ee3a01f0c71a769f,Cafe/Sweets,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397,[  34.7108955  137.7259397],shizuoka__hamamatsu-kana__hamamatsu,shizuoka__iwata-kana__iwata,shizuoka__kiriyama-kana__kiriyama____1981-11-19,shizuoka__mikagaoka__mikakebi,shizuoka__tenryu-kana__tenryu
319,air_a373500730e2a9e0,Cafe/Sweets,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397,[  34.7108955  137.7259397],shizuoka__hamamatsu-kana__hamamatsu,shizuoka__iwata-kana__iwata,shizuoka__kiriyama-kana__kiriyama____1981-11-19,shizuoka__mikagaoka__mikakebi,shizuoka__tenryu-kana__tenryu
320,air_41bbf6e1d9814c4b,Cafe/Sweets,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397,[  34.7108955  137.7259397],shizuoka__hamamatsu-kana__hamamatsu,shizuoka__iwata-kana__iwata,shizuoka__kiriyama-kana__kiriyama____1981-11-19,shizuoka__mikagaoka__mikakebi,shizuoka__tenryu-kana__tenryu
321,air_5dea8a7a5bf5eb71,Cafe/Sweets,Tōkyō-to Kōtō-ku Tōyō,35.672853499999995,139.81740969999998,[  35.6728535  139.8174097],tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__tokyo-kana__tonokyo,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
322,air_0e1eae99b8723bc1,Cafe/Sweets,Tōkyō-to Kōtō-ku Tōyō,35.672853499999995,139.81740969999998,[  35.6728535  139.8174097],tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__tokyo-kana__tonokyo,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
323,air_a2567267116a3b75,Cafe/Sweets,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.055460100000005,141.34095559999997,[  43.0554601  141.3409556],hokkaido_ishikari__sapporo-katakana__satporo,hokkaido_ishikari__tanayama-kana__teineyama,hokkaido_ishikari__yamaguchi-kana__yamaguchi,hokkaido_ishikari__koganei-kana__koganeune,hokkaido_ishikari__ishikari-kana__ishikari
324,air_b259b4e4a51a690d,Cafe/Sweets,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.055460100000005,141.34095559999997,[  43.0554601  141.3409556],hokkaido_ishikari__sapporo-katakana__satporo,hokkaido_ishikari__tanayama-kana__teineyama,hokkaido_ishikari__yamaguchi-kana__yamaguchi,hokkaido_ishikari__koganei-kana__koganeune,hokkaido_ishikari__ishikari-kana__ishikari
325,air_71903025d39a4571,Cafe/Sweets,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.055460100000005,141.34095559999997,[  43.0554601  141.3409556],hokkaido_ishikari__sapporo-katakana__satporo,hokkaido_ishikari__tanayama-kana__teineyama,hokkaido_ishikari__yamaguchi-kana__yamaguchi,hokkaido_ishikari__koganei-kana__koganeune,hokkaido_ishikari__ishikari-kana__ishikari
326,air_a2b29aa7feb4e36f,Cafe/Sweets,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.055460100000005,141.34095559999997,[  43.0554601  141.3409556],hokkaido_ishikari__sapporo-katakana__satporo,hokkaido_ishikari__tanayama-kana__teineyama,hokkaido_ishikari__yamaguchi-kana__yamaguchi,hokkaido_ishikari__koganei-kana__koganeune,hokkaido_ishikari__ishikari-kana__ishikari
327,air_70f834596eb99fee,Cafe/Sweets,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614,[  35.6706505  139.7718614],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
328,air_464a62de0d57be1e,Cafe/Sweets,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614,[  35.6706505  139.7718614],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
329,air_56ea46c14b2dd967,Cafe/Sweets,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614,[  35.6706505  139.7718614],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
330,air_b162fb07fbbdea33,Cafe/Sweets,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614,[  35.6706505  139.7718614],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
331,air_747f375eb3900e1e,Cafe/Sweets,Tōkyō-to Itabashi-ku Itabashi,35.7511648,139.7092437,[  35.7511648  139.7092437],tokyo__tokyo-kana__tonokyo,tokyo__nerima-kana__nerima,saitama__koshigaya-kana__NONE,tokyo__setagaya-kana__setagaya,saitama__saitama-kana__saitama
332,air_8ce035ee1d8a56a6,Cafe/Sweets,Tōkyō-to Itabashi-ku Itabashi,35.7511648,139.7092437,[  35.7511648  139.7092437],tokyo__tokyo-kana__tonokyo,tokyo__nerima-kana__nerima,saitama__koshigaya-kana__NONE,tokyo__setagaya-kana__setagaya,saitama__saitama-kana__saitama
333,air_cd4b301d5d3918d8,Cafe/Sweets,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,[  35.6940027  139.7535951],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
334,air_a85f0c0c889f6b7e,Cafe/Sweets,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,[  35.6940027  139.7535951],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
335,air_9c6787aa03a45586,Cafe/Sweets,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,[  35.6940027  139.7535951],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
336,air_303bac187b53083a,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Torikai,33.575686299999994,130.36997639999998,[  33.5756863  130.3699764],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__dazaifu-kana__dasaif,fukuoka__maehara-kana__maebaru
337,air_298513175efdf261,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Torikai,33.575686299999994,130.36997639999998,[  33.5756863  130.3699764],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__dazaifu-kana__dasaif,fukuoka__maehara-kana__maebaru
338,air_96ec3cfe78cb0652,Cafe/Sweets,Shizuoka-ken Numazu-shi Miyukichō,35.0955842,138.8634925,[  35.0955842  138.8634925],shizuoka__mishima-kana__mishima,shizuoka__mariyo-kana__asilo,shizuoka__fuji-kana__fuji,kanagawa__hakone-kana__hakone,shizuoka__yukeshima-kana__yugashima
339,air_99157b6163835eec,Cafe/Sweets,Shizuoka-ken Numazu-shi Miyukichō,35.0955842,138.8634925,[  35.0955842  138.8634925],shizuoka__mishima-kana__mishima,shizuoka__mariyo-kana__asilo,shizuoka__fuji-kana__fuji,kanagawa__hakone-kana__hakone,shizuoka__yukeshima-kana__yugashima
340,air_4043b7ccfbffa732,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Fuminosato,34.638969,135.5184958,[  34.638969   135.5184958],osaka__osaka-kana__osaka,osaka__yao-kana__yao,osaka__sakai-kana__sakai,osaka__ikomayama-kana__ikomayama,osaka__toyonaka-kana__toyonaka
341,air_9bbc673495e23532,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Fuminosato,34.638969,135.5184958,[  34.638969   135.5184958],osaka__osaka-kana__osaka,osaka__yao-kana__yao,osaka__sakai-kana__sakai,osaka__ikomayama-kana__ikomayama,osaka__toyonaka-kana__toyonaka
342,air_e483f5b3c4f310e0,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Momochi,33.5819411,130.3484363,[  33.5819411  130.3484363],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__maehara-kana__maebaru,fukuoka__dazaifu-kana__dasaif
343,air_fab092c35776a9b1,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Momochi,33.5819411,130.3484363,[  33.5819411  130.3484363],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__maehara-kana__maebaru,fukuoka__dazaifu-kana__dasaif
344,air_f1094dbf2aef85d9,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Momochi,33.5819411,130.3484363,[  33.5819411  130.3484363],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__maehara-kana__maebaru,fukuoka__dazaifu-kana__dasaif
345,air_d34c0861a2be94cb,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Momochi,33.5819411,130.3484363,[  33.5819411  130.3484363],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__maehara-kana__maebaru,fukuoka__dazaifu-kana__dasaif
346,air_09040f6df960ddb8,Cafe/Sweets,Tōkyō-to Meguro-ku Jiyūgaoka,35.6092076,139.66936090000002,[  35.6092076  139.6693609],tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__tokyo-kana__tonokyo,tokyo__haneda-kana__haneda,tokyo__chofu-kana__NONE____1976-12-13
347,air_414ff459ed18fa48,Cafe/Sweets,Tōkyō-to Meguro-ku Jiyūgaoka,35.6092076,139.66936090000002,[  35.6092076  139.6693609],tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__tokyo-kana__tonokyo,tokyo__haneda-kana__haneda,tokyo__chofu-kana__NONE____1976-12-13
348,air_6e06824d0934dd81,Cafe/Sweets,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956,[  35.712607   139.7799956],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__haneda-kana__haneda
349,air_fe58c074ec1445ea,Cafe/Sweets,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956,[  35.712607   139.7799956],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__haneda-kana__haneda
350,air_d5e0a20370c325c7,Cafe/Sweets,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956,[  35.712607   139.7799956],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__haneda-kana__haneda
351,air_b8a5ee69e5fdcc5b,Cafe/Sweets,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956,[  35.712607   139.7799956],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__haneda-kana__haneda
352,air_d0a7bd3339c3d12a,Cafe/Sweets,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956,[  35.712607   139.7799956],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__haneda-kana__haneda
353,air_23e1b11aee2a1407,Cafe/Sweets,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956,[  35.712607   139.7799956],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__haneda-kana__haneda
354,air_ad60f6b76c9df7ed,Cafe/Sweets,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956,[  35.712607   139.7799956],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__haneda-kana__haneda
355,air_0f60e1576a7d397d,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555,[  33.5573203  130.195555 ],fukuoka__maehara-kana__maebaru,saga__kitayama-kana__hokuzan,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__fukuoka-kana__fukuoka,saga__mt-nanba-mountain__gonggeyama____2010-03-17
356,air_a41b032371a63427,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555,[  33.5573203  130.195555 ],fukuoka__maehara-kana__maebaru,saga__kitayama-kana__hokuzan,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__fukuoka-kana__fukuoka,saga__mt-nanba-mountain__gonggeyama____2010-03-17
357,air_68d075113f368946,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555,[  33.5573203  130.195555 ],fukuoka__maehara-kana__maebaru,saga__kitayama-kana__hokuzan,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__fukuoka-kana__fukuoka,saga__mt-nanba-mountain__gonggeyama____2010-03-17
358,air_f85e21e543cf44f2,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555,[  33.5573203  130.195555 ],fukuoka__maehara-kana__maebaru,saga__kitayama-kana__hokuzan,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__fukuoka-kana__fukuoka,saga__mt-nanba-mountain__gonggeyama____2010-03-17
359,air_083ddc520ea47e1e,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555,[  33.5573203  130.195555 ],fukuoka__maehara-kana__maebaru,saga__kitayama-kana__hokuzan,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__fukuoka-kana__fukuoka,saga__mt-nanba-mountain__gonggeyama____2010-03-17
360,air_746211c0b532e8aa,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555,[  33.5573203  130.195555 ],fukuoka__maehara-kana__maebaru,saga__kitayama-kana__hokuzan,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__fukuoka-kana__fukuoka,saga__mt-nanba-mountain__gonggeyama____2010-03-17
361,air_c52c63c781fe48f6,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555,[  33.5573203  130.195555 ],fukuoka__maehara-kana__maebaru,saga__kitayama-kana__hokuzan,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__fukuoka-kana__fukuoka,saga__mt-nanba-mountain__gonggeyama____2010-03-17
362,air_d8abb9e490abf94f,Cafe/Sweets,Tōkyō-to Musashino-shi Kichijōji Honchō,35.704685999999995,139.5754071,[  35.704686   139.5754071],tokyo__nerima-kana__nerima,tokyo__chofu-kana__NONE____1976-12-13,tokyo__fuchu-kana__fuku,tokyo__setagaya-kana__setagaya,tokyo__tokyo-kana__tonokyo
363,air_0647f17b4dc041c8,Cafe/Sweets,Tōkyō-to Musashino-shi Kichijōji Honchō,35.704685999999995,139.5754071,[  35.704686   139.5754071],tokyo__nerima-kana__nerima,tokyo__chofu-kana__NONE____1976-12-13,tokyo__fuchu-kana__fuku,tokyo__setagaya-kana__setagaya,tokyo__tokyo-kana__tonokyo
364,air_6873982b9e19c7ad,Cafe/Sweets,Hokkaidō Katō-gun Motomachi,42.9941431,143.1979595,[  42.9941431  143.1979595],hokkaido_tokachi__komaba-kana__NONE,hokkaido_tokachi__obihiro-kana__obihiro,hokkaido_tokachi__bud-room-kana__meuro,hokkaido_tokachi__shikaoi-kana__chicaoi,hokkaido_tokachi__ikeda-kana__ikeda
365,air_6d65dd11d96e00fb,Cafe/Sweets,Hokkaidō Katō-gun Motomachi,42.9941431,143.1979595,[  42.9941431  143.1979595],hokkaido_tokachi__komaba-kana__NONE,hokkaido_tokachi__obihiro-kana__obihiro,hokkaido_tokachi__bud-room-kana__meuro,hokkaido_tokachi__shikaoi-kana__chicaoi,hokkaido_tokachi__ikeda-kana__ikeda
366,air_26c5bbeb7bb82bf1,Cafe/Sweets,Tōkyō-to Kita-ku Ōjihonchō,35.7528042,139.73348049999998,[  35.7528042  139.7334805],tokyo__tokyo-kana__tonokyo,tokyo__nerima-kana__nerima,saitama__koshigaya-kana__NONE,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__setagaya-kana__setagaya
367,air_78df4dc6a7e83e41,Cafe/Sweets,Tōkyō-to Kita-ku Ōjihonchō,35.7528042,139.73348049999998,[  35.7528042  139.7334805],tokyo__tokyo-kana__tonokyo,tokyo__nerima-kana__nerima,saitama__koshigaya-kana__NONE,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__setagaya-kana__setagaya
368,air_20619d21192aa571,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.50980090000002,[  34.6812614  135.5098009],osaka__osaka-kana__osaka,osaka__yao-kana__yao,osaka__toyonaka-kana__toyonaka,osaka__sakai-kana__sakai,osaka__ikomayama-kana__ikomayama
