,Fukuoka-ken Fukuoka-shi Daimyō,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Fukuoka-ken Fukuoka-shi Imaizumi,Fukuoka-ken Fukuoka-shi Momochi,Fukuoka-ken Fukuoka-shi Shiobaru,Fukuoka-ken Fukuoka-shi Takatori,Fukuoka-ken Fukuoka-shi Tenjin,Fukuoka-ken Fukuoka-shi Torikai,Fukuoka-ken Itoshima-shi Maebarunishi,Fukuoka-ken Kitakyūshū-shi Konyamachi,Fukuoka-ken Kitakyūshū-shi None,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Fukuoka-ken Kurume-shi Jōnanmachi,Fukuoka-ken Yame-shi Motomachi,Hiroshima-ken Fukuyama-shi Higashisakuramachi,Hiroshima-ken Hiroshima-shi Kokutaijimachi,Hiroshima-ken Hiroshima-shi Nagarekawachō,Hokkaidō Abashiri-shi Minami 6 Jōhigashi,Hokkaidō Asahikawa-shi 6 Jōdōri,Hokkaidō Katō-gun Motomachi,Hokkaidō Sapporo-shi Atsubetsuchūō 1 Jō,Hokkaidō Sapporo-shi Kita 24 Jōnishi,Hokkaidō Sapporo-shi Kotoni 2 Jō,Hokkaidō Sapporo-shi Minami 3 Jōnishi,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,Hyōgo-ken Himeji-shi Yasuda,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Hyōgo-ken Kōbe-shi Kumoidōri,Hyōgo-ken Kōbe-shi Motomachidōri,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Hyōgo-ken Takarazuka-shi Tōyōchō,Miyagi-ken Sendai-shi Kamisugi,Niigata-ken Kashiwazaki-shi Chūōchō,Niigata-ken Nagaoka-shi Ōtedōri,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,Niigata-ken Niigata-shi Teraohigashi,Shizuoka-ken Hamamatsu-shi Motoshirochō,Shizuoka-ken Numazu-shi Miyukichō,Shizuoka-ken Shizuoka-shi Ōtemachi,Tōkyō-to Adachi-ku Chūōhonchō,Tōkyō-to Bunkyō-ku Kasuga,Tōkyō-to Bunkyō-ku Sendagi,Tōkyō-to Chiyoda-ku Kanda Jinbōchō,Tōkyō-to Chiyoda-ku Kudanminami,Tōkyō-to Chūō-ku Ginza,Tōkyō-to Chūō-ku Tsukiji,Tōkyō-to Edogawa-ku Chūō,Tōkyō-to Fuchū-shi Miyanishichō,Tōkyō-to Itabashi-ku Itabashi,Tōkyō-to Katsushika-ku Tateishi,Tōkyō-to Kita-ku Ōjihonchō,Tōkyō-to Koganei-shi Honchō,Tōkyō-to Kōtō-ku Kameido,Tōkyō-to Kōtō-ku Tomioka,Tōkyō-to Kōtō-ku Tōyō,Tōkyō-to Machida-shi Morino,Tōkyō-to Meguro-ku Jiyūgaoka,Tōkyō-to Meguro-ku Kamimeguro,Tōkyō-to Meguro-ku Takaban,Tōkyō-to Minato-ku Akasaka,Tōkyō-to Minato-ku Roppongi,Tōkyō-to Minato-ku Shibakōen,Tōkyō-to Musashino-shi Kichijōji Honchō,Tōkyō-to Musashino-shi Midorichō,Tōkyō-to Nakano-ku Nakano,Tōkyō-to Nerima-ku Toyotamakita,Tōkyō-to Setagaya-ku Kitazawa,Tōkyō-to Setagaya-ku Okusawa,Tōkyō-to Setagaya-ku Sangenjaya,Tōkyō-to Setagaya-ku Setagaya,Tōkyō-to Shibuya-ku Dōgenzaka,Tōkyō-to Shibuya-ku Higashi,Tōkyō-to Shibuya-ku Jingūmae,Tōkyō-to Shibuya-ku Shibuya,Tōkyō-to Shinagawa-ku Higashigotanda,Tōkyō-to Shinagawa-ku Hiromachi,Tōkyō-to Shinjuku-ku Kabukichō,Tōkyō-to Shinjuku-ku Nishishinjuku,Tōkyō-to Suginami-ku Asagayaminami,Tōkyō-to Tachikawa-shi Izumichō,Tōkyō-to Taitō-ku Asakusa,Tōkyō-to Taitō-ku Higashiueno,Tōkyō-to Taitō-ku Kuramae,Tōkyō-to Toshima-ku Higashiikebukuro,Tōkyō-to Toshima-ku Mejiro,Tōkyō-to Toshima-ku Minamiikebukuro,Tōkyō-to Toshima-ku Nishiikebukuro,Tōkyō-to Toshima-ku Sugamo,Tōkyō-to Ōta-ku Kamata,Tōkyō-to Ōta-ku Kamiikedai,Ōsaka-fu Higashiōsaka-shi Aramotokita,Ōsaka-fu Neyagawa-shi Honmachi,Ōsaka-fu Sakai-shi Minamikawaramachi,Ōsaka-fu Suita-shi Izumichō,Ōsaka-fu Ōsaka-shi Fuminosato,Ōsaka-fu Ōsaka-shi Kyōmachibori,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,Ōsaka-fu Ōsaka-shi Nakanochō,Ōsaka-fu Ōsaka-shi Nanbasennichimae,Ōsaka-fu Ōsaka-shi Shinmachi,Ōsaka-fu Ōsaka-shi Ōgimachi
2016-07-22,6066025.0,0.0,3339882.0,6066025.0,0.0,5580743.0,5637835.0,6066025.0,5537924.0,0.0,5909022.0,0.0,0.0,5609289.0,6066025.0,6066025.0,5352375.0,5980387.0,6066025.0,0.0,0.0,3468339.0,5809111.0,6066025.0,0.0,5666381.0,0.0,6066025.0,6008933.0,0.0,0.0,0.0,6066025.0,5038369.0,5623562.0,6037479.0,3454066.0,6051752.0,5181099.0,5752019.0,4681544.0,6037479.0,5109734.0,5138280.0,6066025.0,6037479.0,6023206.0,3439793.0,3297063.0,5966114.0,5923295.0,5438013.0,5894749.0,6008933.0,4481722.0,6008933.0,0.0,0.0,0.0,0.0,5709200.0,5652108.0,6051752.0,3468339.0,5266737.0,6023206.0,6037479.0,0.0,0.0,0.0,0.0,5752019.0,3082968.0,6037479.0,6066025.0,5252464.0,0.0,6066025.0,6051752.0,6066025.0,0.0,3454066.0,6066025.0,5609289.0,5994660.0,5566470.0,6051752.0,5909022.0,3396974.0,0.0,0.0,5894749.0,5994660.0,5523651.0,0.0,5409467.0,5152553.0,6066025.0,5851930.0,3468339.0,6051752.0,6066025.0
2016-07-23,6424300.0,0.0,3537144.0,6424300.0,0.0,5910356.0,5970820.0,6424300.0,5865008.0,0.0,6258024.0,0.0,0.0,5940588.0,6424300.0,6424300.0,5668500.0,6333604.0,6424300.0,0.0,0.0,3673188.0,6152212.0,6424300.0,0.0,6001052.0,0.0,6424300.0,6363836.0,0.0,0.0,0.0,6424300.0,5335948.0,5955704.0,6394068.0,3658072.0,6409184.0,5487108.0,6091748.0,4958048.0,6394068.0,5411528.0,5441760.0,6424300.0,6394068.0,6378952.0,3642956.0,3491796.0,6318488.0,6273140.0,5759196.0,6242908.0,6363836.0,4746424.0,6363836.0,0.0,0.0,0.0,0.0,6046400.0,5985936.0,6409184.0,3673188.0,5577804.0,6378952.0,6394068.0,0.0,0.0,0.0,0.0,6091748.0,3265056.0,6394068.0,6424300.0,5562688.0,0.0,6424300.0,6409184.0,6424300.0,0.0,3658072.0,6424300.0,5940588.0,6348720.0,5895240.0,6409184.0,6258024.0,3597608.0,0.0,0.0,6242908.0,6348720.0,5849892.0,0.0,5728964.0,5456876.0,6424300.0,6197560.0,3673188.0,6409184.0,6424300.0
2016-07-24,4399175.0,0.0,2422134.0,4399175.0,0.0,4047241.0,4088645.0,4399175.0,4016188.0,0.0,4285314.0,0.0,0.0,4067943.0,4399175.0,4399175.0,3881625.0,4337069.0,4399175.0,0.0,0.0,2515293.0,4212857.0,4399175.0,0.0,4109347.0,0.0,4399175.0,4357771.0,0.0,0.0,0.0,4399175.0,3653903.0,4078294.0,4378473.0,2504942.0,4388824.0,3757413.0,4171453.0,3395128.0,4378473.0,3705658.0,3726360.0,4399175.0,4378473.0,4368122.0,2494591.0,2391081.0,4326718.0,4295665.0,3943731.0,4274963.0,4357771.0,3250214.0,4357771.0,0.0,0.0,0.0,0.0,4140400.0,4098996.0,4388824.0,2515293.0,3819519.0,4368122.0,4378473.0,0.0,0.0,0.0,0.0,4171453.0,2235816.0,4378473.0,4399175.0,3809168.0,0.0,4399175.0,4388824.0,4399175.0,0.0,2504942.0,4399175.0,4067943.0,4347420.0,4036890.0,4388824.0,4285314.0,2463538.0,0.0,0.0,4274963.0,4347420.0,4005837.0,0.0,3923029.0,3736711.0,4399175.0,4243910.0,2515293.0,4388824.0,4399175.0
2016-07-25,3669450.0,0.0,2020356.0,3669450.0,0.0,3375894.0,3410430.0,3669450.0,3349992.0,0.0,3574476.0,0.0,0.0,3393162.0,3669450.0,3669450.0,3237750.0,3617646.0,3669450.0,0.0,0.0,2098062.0,3514038.0,3669450.0,0.0,3427698.0,0.0,3669450.0,3634914.0,0.0,0.0,0.0,3669450.0,3047802.0,3401796.0,3652182.0,2089428.0,3660816.0,3134142.0,3479502.0,2831952.0,3652182.0,3090972.0,3108240.0,3669450.0,3652182.0,3643548.0,2080794.0,1994454.0,3609012.0,3583110.0,3289554.0,3565842.0,3634914.0,2711076.0,3634914.0,0.0,0.0,0.0,0.0,3453600.0,3419064.0,3660816.0,2098062.0,3185946.0,3643548.0,3652182.0,0.0,0.0,0.0,0.0,3479502.0,1864944.0,3652182.0,3669450.0,3177312.0,0.0,3669450.0,3660816.0,3669450.0,0.0,2089428.0,3669450.0,3393162.0,3626280.0,3367260.0,3660816.0,3574476.0,2054892.0,0.0,0.0,3565842.0,3626280.0,3341358.0,0.0,3272286.0,3116874.0,3669450.0,3539940.0,2098062.0,3660816.0,3669450.0
2016-07-26,4498625.0,0.0,2476890.0,4498625.0,0.0,4138735.0,4181075.0,4498625.0,4106980.0,0.0,4382190.0,0.0,0.0,4159905.0,4498625.0,4498625.0,3969375.0,4435115.0,4498625.0,0.0,0.0,2572155.0,4308095.0,4498625.0,0.0,4202245.0,0.0,4498625.0,4456285.0,0.0,0.0,0.0,4498625.0,3736505.0,4170490.0,4477455.0,2561570.0,4488040.0,3842355.0,4265755.0,3471880.0,4477455.0,3789430.0,3810600.0,4498625.0,4477455.0,4466870.0,2550985.0,2445135.0,4424530.0,4392775.0,4032885.0,4371605.0,4456285.0,3323690.0,4456285.0,0.0,0.0,0.0,0.0,4234000.0,4191660.0,4488040.0,2572155.0,3905865.0,4466870.0,4477455.0,0.0,0.0,0.0,0.0,4265755.0,2286360.0,4477455.0,4498625.0,3895280.0,0.0,4498625.0,4488040.0,4498625.0,0.0,2561570.0,4498625.0,4159905.0,4445700.0,4128150.0,4488040.0,4382190.0,2519230.0,0.0,0.0,4371605.0,4445700.0,4096395.0,0.0,4011715.0,3821185.0,4498625.0,4339850.0,2572155.0,4488040.0,4498625.0
2016-07-27,4729400.0,0.0,2603952.0,4729400.0,0.0,4351048.0,4395560.0,4729400.0,4317664.0,0.0,4606992.0,0.0,0.0,4373304.0,4729400.0,4729400.0,4173000.0,4662632.0,4729400.0,0.0,0.0,2704104.0,4529096.0,4729400.0,0.0,4417816.0,0.0,4729400.0,4684888.0,0.0,0.0,0.0,4729400.0,3928184.0,4384432.0,4707144.0,2692976.0,4718272.0,4039464.0,4484584.0,3649984.0,4707144.0,3983824.0,4006080.0,4729400.0,4707144.0,4696016.0,2681848.0,2570568.0,4651504.0,4618120.0,4239768.0,4595864.0,4684888.0,3494192.0,4684888.0,0.0,0.0,0.0,0.0,4451200.0,4406688.0,4718272.0,2704104.0,4106232.0,4696016.0,4707144.0,0.0,0.0,0.0,0.0,4484584.0,2403648.0,4707144.0,4729400.0,4095104.0,0.0,4729400.0,4718272.0,4729400.0,0.0,2692976.0,4729400.0,4373304.0,4673760.0,4339920.0,4718272.0,4606992.0,2648464.0,0.0,0.0,4595864.0,4673760.0,4306536.0,0.0,4217512.0,4017208.0,4729400.0,4562480.0,2704104.0,4718272.0,4729400.0
2016-07-28,4984825.0,0.0,2744586.0,4984825.0,0.0,4586039.0,4632955.0,4984825.0,4550852.0,0.0,4855806.0,0.0,0.0,4609497.0,4984825.0,4984825.0,4398375.0,4914451.0,4984825.0,0.0,0.0,2850147.0,4773703.0,4984825.0,0.0,4656413.0,0.0,4984825.0,4937909.0,0.0,0.0,0.0,4984825.0,4140337.0,4621226.0,4961367.0,2838418.0,4973096.0,4257627.0,4726787.0,3847112.0,4961367.0,4198982.0,4222440.0,4984825.0,4961367.0,4949638.0,2826689.0,2709399.0,4902722.0,4867535.0,4468749.0,4844077.0,4937909.0,3682906.0,4937909.0,0.0,0.0,0.0,0.0,4691600.0,4644684.0,4973096.0,2850147.0,4328001.0,4949638.0,4961367.0,0.0,0.0,0.0,0.0,4726787.0,2533464.0,4961367.0,4984825.0,4316272.0,0.0,4984825.0,4973096.0,4984825.0,0.0,2838418.0,4984825.0,4609497.0,4926180.0,4574310.0,4973096.0,4855806.0,2791502.0,0.0,0.0,4844077.0,4926180.0,4539123.0,0.0,4445291.0,4234169.0,4984825.0,4808890.0,2850147.0,4973096.0,4984825.0
2016-07-29,6345675.0,0.0,3493854.0,6345675.0,0.0,5838021.0,5897745.0,6345675.0,5793228.0,0.0,6181434.0,0.0,0.0,5867883.0,6345675.0,6345675.0,5599125.0,6256089.0,6345675.0,0.0,0.0,3628233.0,6076917.0,6345675.0,0.0,5927607.0,0.0,6345675.0,6285951.0,0.0,0.0,0.0,6345675.0,5270643.0,5882814.0,6315813.0,3613302.0,6330744.0,5419953.0,6017193.0,4897368.0,6315813.0,5345298.0,5375160.0,6345675.0,6315813.0,6300882.0,3598371.0,3449061.0,6241158.0,6196365.0,5688711.0,6166503.0,6285951.0,4688334.0,6285951.0,0.0,0.0,0.0,0.0,5972400.0,5912676.0,6330744.0,3628233.0,5509539.0,6300882.0,6315813.0,0.0,0.0,0.0,0.0,6017193.0,3225096.0,6315813.0,6345675.0,5494608.0,0.0,6345675.0,6330744.0,6345675.0,0.0,3613302.0,6345675.0,5867883.0,6271020.0,5823090.0,6330744.0,6181434.0,3553578.0,0.0,0.0,6166503.0,6271020.0,5778297.0,0.0,5658849.0,5390091.0,6345675.0,6121710.0,3628233.0,6330744.0,6345675.0
2016-07-30,6479975.0,0.0,3567798.0,6479975.0,0.0,5961577.0,6022565.0,6479975.0,5915836.0,0.0,6312258.0,0.0,0.0,5992071.0,6479975.0,6479975.0,5717625.0,6388493.0,6479975.0,0.0,0.0,3705021.0,6205529.0,6479975.0,0.0,6053059.0,0.0,6479975.0,6418987.0,0.0,0.0,0.0,6479975.0,5382191.0,6007318.0,6449481.0,3689774.0,6464728.0,5534661.0,6144541.0,5001016.0,6449481.0,5458426.0,5488920.0,6479975.0,6449481.0,6434234.0,3674527.0,3522057.0,6373246.0,6327505.0,5809107.0,6297011.0,6418987.0,4787558.0,6418987.0,0.0,0.0,0.0,0.0,6098800.0,6037812.0,6464728.0,3705021.0,5626143.0,6434234.0,6449481.0,0.0,0.0,0.0,0.0,6144541.0,3293352.0,6449481.0,6479975.0,5610896.0,0.0,6479975.0,6464728.0,6479975.0,0.0,3689774.0,6479975.0,5992071.0,6403740.0,5946330.0,6464728.0,6312258.0,3628786.0,0.0,0.0,6297011.0,6403740.0,5900589.0,0.0,5778613.0,5504167.0,6479975.0,6251270.0,3705021.0,6464728.0,6479975.0
2016-07-31,4450175.0,0.0,2450214.0,4450175.0,0.0,4094161.0,4136045.0,4450175.0,4062748.0,0.0,4334994.0,0.0,0.0,4115103.0,4450175.0,4450175.0,3926625.0,4387349.0,4450175.0,0.0,0.0,2544453.0,4261697.0,4450175.0,0.0,4156987.0,0.0,4450175.0,4408291.0,0.0,0.0,0.0,4450175.0,3696263.0,4125574.0,4429233.0,2533982.0,4439704.0,3800973.0,4219813.0,3434488.0,4429233.0,3748618.0,3769560.0,4450175.0,4429233.0,4418762.0,2523511.0,2418801.0,4376878.0,4345465.0,3989451.0,4324523.0,4408291.0,3287894.0,4408291.0,0.0,0.0,0.0,0.0,4188400.0,4146516.0,4439704.0,2544453.0,3863799.0,4418762.0,4429233.0,0.0,0.0,0.0,0.0,4219813.0,2261736.0,4429233.0,4450175.0,3853328.0,0.0,4450175.0,4439704.0,4450175.0,0.0,2533982.0,4450175.0,4115103.0,4397820.0,4083690.0,4439704.0,4334994.0,2492098.0,0.0,0.0,4324523.0,4397820.0,4052277.0,0.0,3968509.0,3780031.0,4450175.0,4293110.0,2544453.0,4439704.0,4450175.0
2016-08-01,3607400.0,0.0,1986192.0,3607400.0,0.0,3318808.0,3352760.0,3607400.0,3293344.0,0.0,3514032.0,0.0,0.0,3335784.0,3607400.0,3607400.0,3183000.0,3556472.0,3607400.0,0.0,0.0,2062584.0,3454616.0,3607400.0,0.0,3369736.0,0.0,3607400.0,3573448.0,0.0,0.0,0.0,3607400.0,2996264.0,3344272.0,3590424.0,2054096.0,3598912.0,3081144.0,3420664.0,2784064.0,3590424.0,3038704.0,3055680.0,3607400.0,3590424.0,3581936.0,2045608.0,1960728.0,3547984.0,3522520.0,3233928.0,3505544.0,3573448.0,2665232.0,3573448.0,0.0,0.0,0.0,0.0,3395200.0,3361248.0,3598912.0,2062584.0,3132072.0,3581936.0,3590424.0,0.0,0.0,0.0,0.0,3420664.0,1833408.0,3590424.0,3607400.0,3123584.0,0.0,3607400.0,3598912.0,3607400.0,0.0,2054096.0,3607400.0,3335784.0,3564960.0,3310320.0,3598912.0,3514032.0,2020144.0,0.0,0.0,3505544.0,3564960.0,3284856.0,0.0,3216952.0,3064168.0,3607400.0,3480080.0,2062584.0,3598912.0,3607400.0
2016-08-02,4011150.0,0.0,2208492.0,4011150.0,0.0,3690258.0,3728010.0,4011150.0,3661944.0,0.0,3907332.0,0.0,0.0,3709134.0,4011150.0,4011150.0,3539250.0,3954522.0,4011150.0,0.0,0.0,2293434.0,3841266.0,4011150.0,0.0,3746886.0,0.0,4011150.0,3973398.0,0.0,0.0,0.0,4011150.0,3331614.0,3718572.0,3992274.0,2283996.0,4001712.0,3425994.0,3803514.0,3095664.0,3992274.0,3378804.0,3397680.0,4011150.0,3992274.0,3982836.0,2274558.0,2180178.0,3945084.0,3916770.0,3595878.0,3897894.0,3973398.0,2963532.0,3973398.0,0.0,0.0,0.0,0.0,3775200.0,3737448.0,4001712.0,2293434.0,3482622.0,3982836.0,3992274.0,0.0,0.0,0.0,0.0,3803514.0,2038608.0,3992274.0,4011150.0,3473184.0,0.0,4011150.0,4001712.0,4011150.0,0.0,2283996.0,4011150.0,3709134.0,3963960.0,3680820.0,4001712.0,3907332.0,2246244.0,0.0,0.0,3897894.0,3963960.0,3652506.0,0.0,3577002.0,3407118.0,4011150.0,3869580.0,2293434.0,4001712.0,4011150.0
2016-08-03,4523275.0,0.0,2490462.0,4523275.0,0.0,4161413.0,4203985.0,4523275.0,4129484.0,0.0,4406202.0,0.0,0.0,4182699.0,4523275.0,4523275.0,3991125.0,4459417.0,4523275.0,0.0,0.0,2586249.0,4331701.0,4523275.0,0.0,4225271.0,0.0,4523275.0,4480703.0,0.0,0.0,0.0,4523275.0,3756979.0,4193342.0,4501989.0,2575606.0,4512632.0,3863409.0,4289129.0,3490904.0,4501989.0,3810194.0,3831480.0,4523275.0,4501989.0,4491346.0,2564963.0,2458533.0,4448774.0,4416845.0,4054983.0,4395559.0,4480703.0,3341902.0,4480703.0,0.0,0.0,0.0,0.0,4257200.0,4214628.0,4512632.0,2586249.0,3927267.0,4491346.0,4501989.0,0.0,0.0,0.0,0.0,4289129.0,2298888.0,4501989.0,4523275.0,3916624.0,0.0,4523275.0,4512632.0,4523275.0,0.0,2575606.0,4523275.0,4182699.0,4470060.0,4150770.0,4512632.0,4406202.0,2533034.0,0.0,0.0,4395559.0,4470060.0,4118841.0,0.0,4033697.0,3842123.0,4523275.0,4363630.0,2586249.0,4512632.0,4523275.0
2016-08-04,4668200.0,0.0,2570256.0,4668200.0,0.0,4294744.0,4338680.0,4668200.0,4261792.0,0.0,4547376.0,0.0,0.0,4316712.0,4668200.0,4668200.0,4119000.0,4602296.0,4668200.0,0.0,0.0,2669112.0,4470488.0,4668200.0,0.0,4360648.0,0.0,4668200.0,4624264.0,0.0,0.0,0.0,4668200.0,3877352.0,4327696.0,4646232.0,2658128.0,4657216.0,3987192.0,4426552.0,3602752.0,4646232.0,3932272.0,3954240.0,4668200.0,4646232.0,4635248.0,2647144.0,2537304.0,4591312.0,4558360.0,4184904.0,4536392.0,4624264.0,3448976.0,4624264.0,0.0,0.0,0.0,0.0,4393600.0,4349664.0,4657216.0,2669112.0,4053096.0,4635248.0,4646232.0,0.0,0.0,0.0,0.0,4426552.0,2372544.0,4646232.0,4668200.0,4042112.0,0.0,4668200.0,4657216.0,4668200.0,0.0,2658128.0,4668200.0,4316712.0,4613280.0,4283760.0,4657216.0,4547376.0,2614192.0,0.0,0.0,4536392.0,4613280.0,4250808.0,0.0,4162936.0,3965224.0,4668200.0,4503440.0,2669112.0,4657216.0,4668200.0
2016-08-05,5870525.0,0.0,3232242.0,5870525.0,0.0,5400883.0,5456135.0,5870525.0,5359444.0,0.0,5718582.0,0.0,0.0,5428509.0,5870525.0,5870525.0,5179875.0,5787647.0,5870525.0,0.0,0.0,3356559.0,5621891.0,5870525.0,0.0,5483761.0,0.0,5870525.0,5815273.0,0.0,0.0,0.0,5870525.0,4875989.0,5442322.0,5842899.0,3342746.0,5856712.0,5014119.0,5566639.0,4530664.0,5842899.0,4945054.0,4972680.0,5870525.0,5842899.0,5829086.0,3328933.0,3190803.0,5773834.0,5732395.0,5262753.0,5704769.0,5815273.0,4337282.0,5815273.0,0.0,0.0,0.0,0.0,5525200.0,5469948.0,5856712.0,3356559.0,5096997.0,5829086.0,5842899.0,0.0,0.0,0.0,0.0,5566639.0,2983608.0,5842899.0,5870525.0,5083184.0,0.0,5870525.0,5856712.0,5870525.0,0.0,3342746.0,5870525.0,5428509.0,5801460.0,5387070.0,5856712.0,5718582.0,3287494.0,0.0,0.0,5704769.0,5801460.0,5345631.0,0.0,5235127.0,4986493.0,5870525.0,5663330.0,3356559.0,5856712.0,5870525.0
2016-08-06,5593425.0,0.0,3079674.0,5593425.0,0.0,5145951.0,5198595.0,5593425.0,5106468.0,0.0,5448654.0,0.0,0.0,5172273.0,5593425.0,5593425.0,4935375.0,5514459.0,5593425.0,0.0,0.0,3198123.0,5356527.0,5593425.0,0.0,5224917.0,0.0,5593425.0,5540781.0,0.0,0.0,0.0,5593425.0,4645833.0,5185434.0,5567103.0,3184962.0,5580264.0,4777443.0,5303883.0,4316808.0,5567103.0,4711638.0,4737960.0,5593425.0,5567103.0,5553942.0,3171801.0,3040191.0,5501298.0,5461815.0,5014341.0,5435493.0,5540781.0,4132554.0,5540781.0,0.0,0.0,0.0,0.0,5264400.0,5211756.0,5580264.0,3198123.0,4856409.0,5553942.0,5567103.0,0.0,0.0,0.0,0.0,5303883.0,2842776.0,5567103.0,5593425.0,4843248.0,0.0,5593425.0,5580264.0,5593425.0,0.0,3184962.0,5593425.0,5172273.0,5527620.0,5132790.0,5580264.0,5448654.0,3132318.0,0.0,0.0,5435493.0,5527620.0,5093307.0,0.0,4988019.0,4751121.0,5593425.0,5396010.0,3198123.0,5580264.0,5593425.0
2016-08-07,4224500.0,0.0,2325960.0,4224500.0,0.0,3886540.0,3926300.0,4224500.0,3856720.0,0.0,4115160.0,0.0,0.0,3906420.0,4224500.0,4224500.0,3727500.0,4164860.0,4224500.0,0.0,0.0,2415420.0,4045580.0,4224500.0,0.0,3946180.0,0.0,4224500.0,4184740.0,0.0,0.0,0.0,4224500.0,3508820.0,3916360.0,4204620.0,2405480.0,4214560.0,3608220.0,4005820.0,3260320.0,4204620.0,3558520.0,3578400.0,4224500.0,4204620.0,4194680.0,2395540.0,2296140.0,4154920.0,4125100.0,3787140.0,4105220.0,4184740.0,3121160.0,4184740.0,0.0,0.0,0.0,0.0,3976000.0,3936240.0,4214560.0,2415420.0,3667860.0,4194680.0,4204620.0,0.0,0.0,0.0,0.0,4005820.0,2147040.0,4204620.0,4224500.0,3657920.0,0.0,4224500.0,4214560.0,4224500.0,0.0,2405480.0,4224500.0,3906420.0,4174800.0,3876600.0,4214560.0,4115160.0,2365720.0,0.0,0.0,4105220.0,4174800.0,3846780.0,0.0,3767260.0,3588340.0,4224500.0,4075400.0,2415420.0,4214560.0,4224500.0
2016-08-08,3628650.0,0.0,1997892.0,3628650.0,0.0,3338358.0,3372510.0,3628650.0,3312744.0,0.0,3534732.0,0.0,0.0,3355434.0,3628650.0,3628650.0,3201750.0,3577422.0,3628650.0,0.0,0.0,2074734.0,3474966.0,3628650.0,0.0,3389586.0,0.0,3628650.0,3594498.0,0.0,0.0,0.0,3628650.0,3013914.0,3363972.0,3611574.0,2066196.0,3620112.0,3099294.0,3440814.0,2800464.0,3611574.0,3056604.0,3073680.0,3628650.0,3611574.0,3603036.0,2057658.0,1972278.0,3568884.0,3543270.0,3252978.0,3526194.0,3594498.0,2680932.0,3594498.0,0.0,0.0,0.0,0.0,3415200.0,3381048.0,3620112.0,2074734.0,3150522.0,3603036.0,3611574.0,0.0,0.0,0.0,0.0,3440814.0,1844208.0,3611574.0,3628650.0,3141984.0,0.0,3628650.0,3620112.0,3628650.0,0.0,2066196.0,3628650.0,3355434.0,3585960.0,3329820.0,3620112.0,3534732.0,2032044.0,0.0,0.0,3526194.0,3585960.0,3304206.0,0.0,3235902.0,3082218.0,3628650.0,3500580.0,2074734.0,3620112.0,3628650.0
2016-08-09,4580650.0,0.0,2522052.0,4580650.0,0.0,4214198.0,4257310.0,4580650.0,4181864.0,0.0,4462092.0,0.0,0.0,4235754.0,4580650.0,4580650.0,4041750.0,4515982.0,4580650.0,0.0,0.0,2619054.0,4386646.0,4580650.0,0.0,4278866.0,0.0,4580650.0,4537538.0,0.0,0.0,0.0,4580650.0,3804634.0,4246532.0,4559094.0,2608276.0,4569872.0,3912414.0,4343534.0,3535184.0,4559094.0,3858524.0,3880080.0,4580650.0,4559094.0,4548316.0,2597498.0,2489718.0,4505204.0,4472870.0,4106418.0,4451314.0,4537538.0,3384292.0,4537538.0,0.0,0.0,0.0,0.0,4311200.0,4268088.0,4569872.0,2619054.0,3977082.0,4548316.0,4559094.0,0.0,0.0,0.0,0.0,4343534.0,2328048.0,4559094.0,4580650.0,3966304.0,0.0,4580650.0,4569872.0,4580650.0,0.0,2608276.0,4580650.0,4235754.0,4526760.0,4203420.0,4569872.0,4462092.0,2565164.0,0.0,0.0,4451314.0,4526760.0,4171086.0,0.0,4084862.0,3890858.0,4580650.0,4418980.0,2619054.0,4569872.0,4580650.0
2016-08-10,5729425.0,0.0,3154554.0,5729425.0,0.0,5271071.0,5324995.0,5729425.0,5230628.0,0.0,5581134.0,0.0,0.0,5298033.0,5729425.0,5729425.0,5055375.0,5648539.0,5729425.0,0.0,0.0,3275883.0,5486767.0,5729425.0,0.0,5351957.0,0.0,5729425.0,5675501.0,0.0,0.0,0.0,5729425.0,4758793.0,5311514.0,5702463.0,3262402.0,5715944.0,4893603.0,5432843.0,4421768.0,5702463.0,4826198.0,4853160.0,5729425.0,5702463.0,5688982.0,3248921.0,3114111.0,5635058.0,5594615.0,5136261.0,5567653.0,5675501.0,4233034.0,5675501.0,0.0,0.0,0.0,0.0,5392400.0,5338476.0,5715944.0,3275883.0,4974489.0,5688982.0,5702463.0,0.0,0.0,0.0,0.0,5432843.0,2911896.0,5702463.0,5729425.0,4961008.0,0.0,5729425.0,5715944.0,5729425.0,0.0,3262402.0,5729425.0,5298033.0,5662020.0,5257590.0,5715944.0,5581134.0,3208478.0,0.0,0.0,5567653.0,5662020.0,5217147.0,0.0,5109299.0,4866641.0,5729425.0,5527210.0,3275883.0,5715944.0,5729425.0
